,CodigoEstacion,Categoria,Entidad,Departamento,Municipio,IdParametro,Etiqueta,Frecuencia,Fecha,Valor,Grado,Año
226,25021330,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Mompos,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,2344.0,50,2018
227,25021330,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Mompos,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,1782.0,50,2019
228,25021330,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Mompos,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,2287.0,4,2020
229,25021340,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Cicuco,PRECIPITACION,PTPM_TT_A,Annual,2016-01-01,1468.0,50,2016
230,25021340,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Cicuco,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,2288.0,50,2017
231,25021340,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Cicuco,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,1545.0,50,2018
232,25021340,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Cicuco,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,1621.0,50,2019
233,25021340,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Cicuco,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,2265.0,50,2020
234,29030510,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Carmen De Bolivar,PRECIPITACION,PTPM_TT_A,Annual,2016-01-01,1628.7,4,2016
235,29030510,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Carmen De Bolivar,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,1836.3,4,2017
236,29030510,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Carmen De Bolivar,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,1906.0,50,2018
237,29030510,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Carmen De Bolivar,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,2065.0,50,2019
238,29030160,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Maria La Baja,PRECIPITACION,PTPM_TT_A,Annual,2016-01-01,2317.0,50,2016
239,29030160,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Maria La Baja,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,1540.0,50,2017
240,29030160,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Maria La Baja,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,1409.0,50,2018
241,29030160,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Maria La Baja,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,1110.0,50,2019
242,29030160,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Maria La Baja,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,1337.0,50,2020
243,23205020,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,San Pablo,PRECIPITACION,PTPM_TT_A,Annual,2016-01-01,2704.6,4,2016
244,23205020,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,San Pablo,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,2885.2,4,2017
245,23205020,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,San Pablo,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,2149.4,4,2018
246,23205020,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,San Pablo,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,2286.6,4,2019
247,23205020,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,San Pablo,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,2502.1,4,2020
248,25020960,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Cordoba,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,1420.0,50,2017
249,25020960,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Cordoba,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,1029.0,50,2018
250,25020960,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Cordoba,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,980.0,50,2019
251,25020960,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Cordoba,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,1299.0,50,2020
252,25021280,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Pinillos,PRECIPITACION,PTPM_TT_A,Annual,2016-01-01,2069.0,50,2016
253,25021280,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Pinillos,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,3145.8,50,2017
254,25021280,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Pinillos,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,1978.0,4,2018
255,25021280,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Pinillos,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,2200.0,50,2019
256,25021280,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Pinillos,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,2171.0,50,2020
257,29015000,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Guamo,PRECIPITACION,PTPM_TT_A,Annual,2016-01-01,937.0,4,2016
258,29015000,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Guamo,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,1179.2,4,2017
259,29015000,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Guamo,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,1001.6,4,2018
260,29015000,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Guamo,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,771.8,4,2019
261,29015000,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Guamo,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,1234.3,50,2020
262,25021320,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Tiquisio (Puerto Rico),PRECIPITACION,PTPM_TT_A,Annual,2016-01-01,2221.0,50,2016
263,25021320,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Tiquisio (Puerto Rico),PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,1167.0,50,2017
264,25021320,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Tiquisio (Puerto Rico),PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,1110.0,50,2018
265,25021320,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Tiquisio (Puerto Rico),PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,888.0,50,2019
266,25021320,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Tiquisio (Puerto Rico),PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,1071.0,50,2020
291,29015020,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Carmen De Bolivar,PRECIPITACION,PTPM_TT_A,Annual,2016-01-01,1114.4,4,2016
292,29015020,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Carmen De Bolivar,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,1246.5,4,2017
293,29015020,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Carmen De Bolivar,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,994.7,4,2018
294,29015020,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Carmen De Bolivar,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,1330.4,4,2019
295,29015020,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Carmen De Bolivar,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,1162.1,4,2020
296,29030500,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,San Jacinto,PRECIPITACION,PTPM_TT_A,Annual,2016-01-01,1888.0,4,2016
297,29030500,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,San Jacinto,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,1908.0,50,2017
298,29030500,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,San Jacinto,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,1472.0,50,2018
299,29030500,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,San Jacinto,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,1458.0,50,2019
300,29030500,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,San Jacinto,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,1816.0,50,2020
301,14010050,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Turbaco,PRECIPITACION,PTPM_TT_A,Annual,2016-01-01,1054.2,4,2016
302,14010050,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Turbaco,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,1176.9,50,2017
303,14010050,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Turbaco,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,1052.2,50,2018
304,14010050,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Turbaco,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,860.3,50,2019
305,14010050,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Turbaco,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,959.7,50,2020
306,25020890,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Margarita,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,2034.0,50,2017
307,25020890,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Margarita,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,1330.0,50,2018
308,25020890,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Margarita,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,1364.0,50,2019
309,25020890,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Margarita,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,1475.0,50,2020
353,29030450,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Maria La Baja,PRECIPITACION,PTPM_TT_A,Annual,2016-01-01,1809.0,4,2016
354,29030450,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Maria La Baja,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,1625.0,4,2017
355,29030450,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Maria La Baja,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,1646.0,50,2018
356,29030450,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Maria La Baja,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,1614.0,50,2019
357,29030450,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Maria La Baja,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,1894.0,50,2020
358,29030480,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Carmen De Bolivar,PRECIPITACION,PTPM_TT_A,Annual,2016-01-01,1908.6,4,2016
359,29030480,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Carmen De Bolivar,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,2033.6,4,2017
360,29030480,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Carmen De Bolivar,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,1644.2,50,2018
361,29030480,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Carmen De Bolivar,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,1755.3,50,2019
362,29030480,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Carmen De Bolivar,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,1576.1,50,2020
363,25021270,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Mompos,PRECIPITACION,PTPM_TT_A,Annual,2016-01-01,2124.0,50,2016
364,25021270,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Mompos,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,1503.0,50,2017
365,25021270,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Mompos,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,2086.0,50,2018
366,25021270,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Mompos,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,1599.0,50,2019
367,25021270,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Mompos,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,2366.0,50,2020
368,23205050,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Santa Rosa Del Sur,PRECIPITACION,PTPM_TT_A,Annual,2016-01-01,1921.4,4,2016
369,23205050,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Santa Rosa Del Sur,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,2397.0,4,2017
370,23205050,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Santa Rosa Del Sur,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,2403.1,4,2018
371,23205050,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Santa Rosa Del Sur,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,2195.6,50,2019
372,23205050,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Santa Rosa Del Sur,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,2010.2,4,2020
373,29010120,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Zambrano,PRECIPITACION,PTPM_TT_A,Annual,2016-01-01,1231.3,50,2016
374,29010120,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Zambrano,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,1483.0,50,2017
375,29010120,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Zambrano,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,1203.0,50,2018
376,29010120,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Zambrano,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,925.0,50,2019
377,29010120,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Zambrano,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,1251.0,50,2020
378,29015040,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Carmen De Bolivar,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,878.9,4,2018
379,29015040,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,El Carmen De Bolivar,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,1135.5,4,2019
450,25027530,Limnimétrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Magangue,PRECIPITACION,PTPM_TT_A,Annual,2016-01-01,2244.0,50,2016
451,25027530,Limnimétrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Magangue,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,2693.7,4,2017
452,25027530,Limnimétrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Magangue,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,2103.7,50,2018
453,25027530,Limnimétrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Magangue,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,2702.0,4,2019
454,25027530,Limnimétrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Magangue,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,3245.0,4,2020
455,25020880,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Barranco De Loba,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,2549.0,50,2017
456,25020880,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Barranco De Loba,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,2300.0,50,2018
457,25020880,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Barranco De Loba,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,1746.0,50,2019
458,25020880,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Barranco De Loba,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,2304.0,50,2020
459,25021260,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Magangue,PRECIPITACION,PTPM_TT_A,Annual,2016-01-01,1075.3,50,2016
460,25021260,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Magangue,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,1168.4,50,2017
461,25021260,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Magangue,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,1388.7,4,2018
462,25021260,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Magangue,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,1111.4,50,2019
463,25021260,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Magangue,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,1231.5,50,2020
464,14010030,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Cartagena De Indias,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,1577.4,50,2017
465,14010030,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Cartagena De Indias,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,1011.9,50,2018
466,14010030,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Cartagena De Indias,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,1397.6,4,2019
467,14010030,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Cartagena De Indias,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,1188.8,50,2020
468,25020800,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,Achi,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,2589.6,4,2017
469,25020330,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,San Jacinto Del Cauca,PRECIPITACION,PTPM_TT_A,Annual,2016-01-01,4049.0,50,2016
470,25020330,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,San Jacinto Del Cauca,PRECIPITACION,PTPM_TT_A,Annual,2017-01-01,6847.0,50,2017
471,25020330,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,San Jacinto Del Cauca,PRECIPITACION,PTPM_TT_A,Annual,2018-01-01,6585.0,50,2018
472,25020330,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,San Jacinto Del Cauca,PRECIPITACION,PTPM_TT_A,Annual,2019-01-01,4516.0,50,2019
473,25020330,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Bolivar,San Jacinto Del Cauca,PRECIPITACION,PTPM_TT_A,Annual,2020-01-01,5910.0,4,2020
